event_id,plate,zone,zone_id,speed,limit,time,camera,status
854,DL05AZ5766,Hospital Road,6,51,20,2026-03-23 20:21:58,CAM-5,VIOLATION
855,DL09RM3079,Hospital Road,6,66,20,2026-03-24 05:10:58,CAM-4,VIOLATION
856,ML32GF1928,Academic Block B,3,25,20,2026-03-23 21:39:58,CAM-5,VIOLATION
857,WB15EK7276,GH-4 Gate,8,45,20,2026-03-24 04:48:58,CAM-8,VIOLATION
858,ML37VL7728,Library Junction,7,14,20,2026-03-24 07:50:58,CAM-1,NORMAL
859,ML56VE5235,Residential Zone,4,70,15,2026-03-23 12:47:58,CAM-1,VIOLATION
860,KA54JI4942,Main Gate,1,59,20,2026-03-23 21:07:58,CAM-2,VIOLATION
861,DL63EZ3326,Academic Block B,3,18,20,2026-03-23 22:26:58,CAM-8,NORMAL
862,WB53AS7612,Academic Block A,2,14,20,2026-03-24 11:20:58,CAM-11,NORMAL
863,WB84FK1524,Academic Block A,2,54,20,2026-03-23 20:01:58,CAM-3,VIOLATION
864,WB43LM1595,GH-4 Gate,8,58,20,2026-03-23 15:34:58,CAM-11,VIOLATION
865,DL59NA4362,Library Junction,7,36,20,2026-03-24 02:55:58,CAM-7,VIOLATION
866,AS17HA8384,Library Junction,7,41,20,2026-03-23 20:09:58,CAM-9,VIOLATION
867,ML56VE5235,Hospital Road,6,19,20,2026-03-23 16:44:58,CAM-4,NORMAL
868,AS17HA8384,Sports Complex,5,25,25,2026-03-23 18:54:58,CAM-3,NORMAL
869,ML73GV9095,GH-4 Gate,8,70,20,2026-03-24 02:27:58,CAM-8,VIOLATION
870,DL74BJ4274,Main Gate,1,11,20,2026-03-24 11:30:58,CAM-10,NORMAL
871,KA17GN7428,Hospital Road,6,36,20,2026-03-24 01:54:58,CAM-9,VIOLATION
872,AS38TM4623,Library Junction,7,20,20,2026-03-24 06:00:58,CAM-1,NORMAL
873,KA26GV1325,Residential Zone,4,60,15,2026-03-23 17:19:58,CAM-3,VIOLATION
874,DL59QR2695,Academic Block B,3,34,20,2026-03-23 14:40:58,CAM-5,VIOLATION
875,ML97PM4717,Academic Block A,2,21,20,2026-03-23 21:35:58,CAM-10,VIOLATION
876,KA04TV4558,Sports Complex,5,18,25,2026-03-24 09:39:58,CAM-9,NORMAL
877,WB43LM1595,Sports Complex,5,26,25,2026-03-24 07:47:58,CAM-11,VIOLATION
878,DL98TW1231,GH-4 Gate,8,51,20,2026-03-24 03:36:58,CAM-4,VIOLATION
879,ML66DO3392,Hospital Road,6,20,20,2026-03-24 01:15:58,CAM-11,NORMAL
880,KA32PF6209,Library Junction,7,63,20,2026-03-23 15:55:58,CAM-1,VIOLATION
881,KA82OH1461,Residential Zone,4,36,15,2026-03-24 08:47:58,CAM-4,VIOLATION
882,ML97PM4717,Academic Block A,2,39,20,2026-03-23 20:24:58,CAM-6,VIOLATION
883,DL59QR2695,Residential Zone,4,13,15,2026-03-24 03:32:58,CAM-10,NORMAL
884,DL40VN4049,Academic Block B,3,63,20,2026-03-24 01:23:58,CAM-1,VIOLATION
885,KA54JI4942,Library Junction,7,32,20,2026-03-23 18:56:58,CAM-5,VIOLATION
886,KA72NF7276,Library Junction,7,38,20,2026-03-24 10:37:58,CAM-9,VIOLATION
887,ML88FN3438,Residential Zone,4,17,15,2026-03-24 06:20:58,CAM-1,VIOLATION
888,ML72BR1484,Library Junction,7,11,20,2026-03-24 11:49:58,CAM-7,NORMAL
889,DL98TW1231,Hospital Road,6,60,20,2026-03-23 23:04:58,CAM-2,VIOLATION
890,ML66ZK5727,Academic Block B,3,70,20,2026-03-23 13:39:58,CAM-8,VIOLATION
891,WB59SZ3341,Residential Zone,4,68,15,2026-03-23 23:35:58,CAM-4,VIOLATION
892,ML56BF3812,Hospital Road,6,51,20,2026-03-23 22:20:58,CAM-5,VIOLATION
893,KA30QN3381,Sports Complex,5,31,25,2026-03-23 16:14:58,CAM-4,VIOLATION
894,ML88FN3438,GH-4 Gate,8,21,20,2026-03-23 15:26:58,CAM-6,VIOLATION
895,ML88RX4292,Library Junction,7,64,20,2026-03-24 04:08:58,CAM-7,VIOLATION
896,KA48KJ3409,Library Junction,7,41,20,2026-03-24 08:13:58,CAM-12,VIOLATION
897,WB34HA6278,Residential Zone,4,34,15,2026-03-24 06:27:58,CAM-12,VIOLATION
898,AS34EA9219,GH-4 Gate,8,22,20,2026-03-23 22:15:58,CAM-2,VIOLATION
899,DL80AM5081,Residential Zone,4,18,15,2026-03-24 00:30:58,CAM-12,VIOLATION
900,AS11BT4725,Sports Complex,5,29,25,2026-03-23 17:02:58,CAM-5,VIOLATION
901,KA14YZ5213,Academic Block A,2,39,20,2026-03-24 08:20:58,CAM-12,VIOLATION
902,ML34UE2374,Library Junction,7,34,20,2026-03-24 03:30:58,CAM-8,VIOLATION
903,DL05AZ5766,Hospital Road,6,59,20,2026-03-24 10:20:58,CAM-4,VIOLATION
904,DL59QR2695,Residential Zone,4,69,15,2026-03-23 18:00:58,CAM-8,VIOLATION
905,DL86SZ9423,Academic Block A,2,31,20,2026-03-24 02:28:58,CAM-3,VIOLATION
906,ML66DO3392,Main Gate,1,28,20,2026-03-24 01:10:58,CAM-6,VIOLATION
907,WB36BB8849,Library Junction,7,52,20,2026-03-24 06:41:58,CAM-6,VIOLATION
908,KA32PF6209,Library Junction,7,11,20,2026-03-23 13:17:58,CAM-11,NORMAL
909,AS86JG9373,Academic Block A,2,60,20,2026-03-23 13:56:58,CAM-2,VIOLATION
910,KA26GV1325,Main Gate,1,18,20,2026-03-23 13:16:58,CAM-12,NORMAL
911,ML88FN3438,GH-4 Gate,8,57,20,2026-03-24 06:32:58,CAM-4,VIOLATION
912,WB83EK6884,Main Gate,1,59,20,2026-03-23 20:38:58,CAM-8,VIOLATION
913,ML28TE1153,Academic Block A,2,68,20,2026-03-24 11:24:58,CAM-6,VIOLATION
914,AS86JG9373,Main Gate,1,56,20,2026-03-23 16:05:58,CAM-11,VIOLATION
915,DL21FZ5173,Academic Block A,2,61,20,2026-03-24 04:53:58,CAM-7,VIOLATION
916,KA17GN7428,Academic Block B,3,17,20,2026-03-24 12:08:58,CAM-3,NORMAL
917,AS15DM4115,Library Junction,7,46,20,2026-03-24 02:57:58,CAM-1,VIOLATION
918,KA16IA3366,Main Gate,1,36,20,2026-03-24 01:39:58,CAM-3,VIOLATION
919,KA67DY2024,Sports Complex,5,67,25,2026-03-24 02:18:58,CAM-9,VIOLATION
920,AS11BT4725,Hospital Road,6,61,20,2026-03-23 22:17:58,CAM-5,VIOLATION
921,WB48UU1369,Residential Zone,4,64,15,2026-03-24 09:48:58,CAM-7,VIOLATION
922,ML07XQ7196,Residential Zone,4,31,15,2026-03-23 13:40:58,CAM-9,VIOLATION
923,KA14YZ5213,Residential Zone,4,17,15,2026-03-23 22:11:58,CAM-3,VIOLATION
924,DL86SZ9423,Sports Complex,5,40,25,2026-03-24 06:04:58,CAM-5,VIOLATION
925,DL49NC5997,Main Gate,1,10,20,2026-03-23 19:37:58,CAM-4,NORMAL
926,AS17HA8384,Main Gate,1,50,20,2026-03-23 18:32:58,CAM-10,VIOLATION
927,DL15VL1668,Sports Complex,5,11,25,2026-03-24 03:42:58,CAM-10,NORMAL
928,AS17HA8384,Academic Block A,2,24,20,2026-03-23 13:03:58,CAM-10,VIOLATION
929,DL21FZ5173,Sports Complex,5,41,25,2026-03-24 09:42:58,CAM-10,VIOLATION
930,DL52IZ2550,Academic Block B,3,54,20,2026-03-24 07:50:58,CAM-1,VIOLATION
931,ML34UE2374,Academic Block B,3,39,20,2026-03-24 00:52:58,CAM-11,VIOLATION
932,ML96SL5034,Academic Block A,2,56,20,2026-03-23 15:20:58,CAM-6,VIOLATION
933,ML28CR1695,Main Gate,1,43,20,2026-03-24 05:41:58,CAM-4,VIOLATION
934,WB48OH1391,Main Gate,1,11,20,2026-03-24 03:03:58,CAM-7,NORMAL
935,WB89CN6765,Hospital Road,6,36,20,2026-03-24 08:02:58,CAM-7,VIOLATION
936,ML73GV9095,Library Junction,7,24,20,2026-03-24 05:49:58,CAM-3,VIOLATION
937,DL01NF5747,Sports Complex,5,58,25,2026-03-23 13:55:58,CAM-3,VIOLATION
938,KA13RM5187,Academic Block B,3,59,20,2026-03-24 07:45:58,CAM-10,VIOLATION
939,DL72HP6499,Academic Block B,3,68,20,2026-03-24 06:14:58,CAM-8,VIOLATION
940,ML37VL7728,Sports Complex,5,52,25,2026-03-24 11:26:58,CAM-3,VIOLATION
941,AS35MP2924,Hospital Road,6,58,20,2026-03-23 20:41:58,CAM-7,VIOLATION
942,KA14YZ5213,Residential Zone,4,46,15,2026-03-24 02:40:58,CAM-2,VIOLATION
943,DL01NF5747,Academic Block A,2,32,20,2026-03-24 02:06:58,CAM-7,VIOLATION
944,ML46MM6488,Academic Block B,3,37,20,2026-03-24 04:58:58,CAM-8,VIOLATION
945,DL63EZ3326,Library Junction,7,37,20,2026-03-23 17:55:58,CAM-7,VIOLATION
946,AS38TM4623,Sports Complex,5,16,25,2026-03-23 21:04:58,CAM-1,NORMAL
947,ML96SL5034,Residential Zone,4,39,15,2026-03-23 13:12:58,CAM-2,VIOLATION
948,WB43LM1595,GH-4 Gate,8,13,20,2026-03-24 10:28:58,CAM-11,NORMAL
949,WB48UU1369,GH-4 Gate,8,18,20,2026-03-24 10:59:58,CAM-10,NORMAL
950,KA97LD1716,Academic Block B,3,18,20,2026-03-23 17:17:58,CAM-12,NORMAL
951,AS15DM4115,Academic Block B,3,27,20,2026-03-23 17:32:58,CAM-9,VIOLATION
952,KA05JP7623,Residential Zone,4,50,15,2026-03-24 09:26:58,CAM-2,VIOLATION
953,ML56BF3812,Sports Complex,5,56,25,2026-03-24 00:35:58,CAM-5,VIOLATION
954,KA32HP4802,Hospital Road,6,69,20,2026-03-23 15:40:58,CAM-7,VIOLATION
955,ML88RX4292,GH-4 Gate,8,30,20,2026-03-24 01:05:58,CAM-9,VIOLATION
956,DL32VH5131,Sports Complex,5,11,25,2026-03-24 07:33:58,CAM-8,NORMAL
957,AS56EJ1700,Academic Block B,3,41,20,2026-03-24 11:45:58,CAM-5,VIOLATION
958,KA14YZ5213,Sports Complex,5,44,25,2026-03-24 09:28:58,CAM-9,VIOLATION
959,KA17GN7428,Hospital Road,6,32,20,2026-03-24 10:26:58,CAM-7,VIOLATION
960,ML67AP9551,Library Junction,7,47,20,2026-03-23 12:30:58,CAM-4,VIOLATION
961,KA92JX4694,Residential Zone,4,56,15,2026-03-24 00:05:58,CAM-12,VIOLATION
962,DL21FZ5173,Main Gate,1,20,20,2026-03-23 14:47:58,CAM-4,NORMAL
963,DL09RM3079,Hospital Road,6,48,20,2026-03-24 12:04:58,CAM-3,VIOLATION
964,KA05JP7623,Main Gate,1,64,20,2026-03-23 19:30:58,CAM-2,VIOLATION
965,ML66DO3392,Residential Zone,4,31,15,2026-03-24 06:46:58,CAM-5,VIOLATION
966,WB19EG7034,Residential Zone,4,35,15,2026-03-23 13:33:58,CAM-4,VIOLATION
967,WB48UU1369,Main Gate,1,49,20,2026-03-23 16:12:58,CAM-1,VIOLATION
968,KA17GN7428,Academic Block B,3,32,20,2026-03-24 07:42:58,CAM-1,VIOLATION
969,WB83EK6884,Main Gate,1,45,20,2026-03-24 09:30:58,CAM-4,VIOLATION
970,KA32PF6209,GH-4 Gate,8,13,20,2026-03-24 01:49:58,CAM-11,NORMAL
971,DL08NI4952,Hospital Road,6,14,20,2026-03-24 01:22:58,CAM-3,NORMAL
972,KA32HP4802,Residential Zone,4,65,15,2026-03-24 10:54:58,CAM-7,VIOLATION
973,AS05UA4808,Sports Complex,5,61,25,2026-03-23 21:19:58,CAM-4,VIOLATION
974,DL15VL1668,Sports Complex,5,51,25,2026-03-23 18:35:58,CAM-5,VIOLATION
975,DL31BI3386,Academic Block B,3,51,20,2026-03-24 02:29:58,CAM-3,VIOLATION
976,WB89CN6765,Academic Block B,3,27,20,2026-03-23 22:17:58,CAM-11,VIOLATION
977,AS05UA4808,Hospital Road,6,18,20,2026-03-24 01:41:58,CAM-4,NORMAL
978,DL09RM3079,Residential Zone,4,53,15,2026-03-23 13:52:58,CAM-6,VIOLATION
979,WB69AZ2580,Sports Complex,5,46,25,2026-03-23 19:11:58,CAM-9,VIOLATION
980,WB55CZ1211,Hospital Road,6,48,20,2026-03-23 21:07:58,CAM-11,VIOLATION
981,WB67HF8236,Residential Zone,4,17,15,2026-03-24 10:28:58,CAM-8,VIOLATION
982,ML53WF1442,Sports Complex,5,22,25,2026-03-23 23:07:58,CAM-12,NORMAL
983,WB57OF5240,Academic Block A,2,56,20,2026-03-23 16:57:58,CAM-11,VIOLATION
984,AS66CQ3987,Sports Complex,5,20,25,2026-03-23 17:20:58,CAM-6,NORMAL
985,ML72BR1484,Sports Complex,5,12,25,2026-03-23 19:27:58,CAM-12,NORMAL
986,ML64JM7237,Residential Zone,4,11,15,2026-03-23 18:47:58,CAM-11,NORMAL
987,WB34HA6278,Hospital Road,6,48,20,2026-03-24 07:03:58,CAM-6,VIOLATION
988,KA30QN3381,GH-4 Gate,8,54,20,2026-03-24 06:19:58,CAM-12,VIOLATION
989,WB84FK1524,Sports Complex,5,53,25,2026-03-24 07:08:58,CAM-11,VIOLATION
990,KA32PF6209,Library Junction,7,35,20,2026-03-24 10:49:58,CAM-8,VIOLATION
991,AS20GA9785,GH-4 Gate,8,17,20,2026-03-24 03:22:58,CAM-6,NORMAL
992,ML67AP9551,Academic Block A,2,28,20,2026-03-23 17:05:58,CAM-11,VIOLATION
993,AS27RC7448,Main Gate,1,50,20,2026-03-24 10:25:58,CAM-4,VIOLATION
994,KA55JD5796,Academic Block B,3,26,20,2026-03-23 21:11:58,CAM-4,VIOLATION
995,WB15EK7276,Academic Block A,2,22,20,2026-03-24 01:02:58,CAM-12,VIOLATION
996,ML66DO3392,Hospital Road,6,20,20,2026-03-24 00:58:58,CAM-6,NORMAL
997,DL32VH5131,Sports Complex,5,55,25,2026-03-23 15:53:58,CAM-8,VIOLATION
998,ML97PM4717,Library Junction,7,27,20,2026-03-24 10:49:58,CAM-2,VIOLATION
999,WB91KK4291,Residential Zone,4,50,15,2026-03-23 16:05:58,CAM-12,VIOLATION
1000,AS62CG5474,GH-4 Gate,8,63,20,2026-03-23 15:24:58,CAM-8,VIOLATION
1001,AS20GA9785,Library Junction,7,24,20,2026-03-24 04:35:58,CAM-8,VIOLATION
1002,WB53AS7612,Library Junction,7,19,20,2026-03-24 09:56:58,CAM-4,NORMAL
1003,DL98TW1231,Main Gate,1,14,20,2026-03-23 14:37:58,CAM-1,NORMAL
1004,ML64JM7237,GH-4 Gate,8,41,20,2026-03-24 06:22:58,CAM-11,VIOLATION
1005,DL83WU9535,Library Junction,7,19,20,2026-03-23 16:33:58,CAM-8,NORMAL
1006,DL99TM2873,Hospital Road,6,52,20,2026-03-24 03:32:58,CAM-8,VIOLATION
1007,DL62KW3487,Residential Zone,4,26,15,2026-03-23 17:48:58,CAM-8,VIOLATION
1008,WB36BB8849,Academic Block B,3,14,20,2026-03-24 04:15:58,CAM-3,NORMAL
1009,DL31BI3386,Main Gate,1,63,20,2026-03-24 10:33:58,CAM-6,VIOLATION
1010,AS83FS6022,Sports Complex,5,11,25,2026-03-23 20:09:58,CAM-10,NORMAL
1011,KA91KA4712,Academic Block B,3,50,20,2026-03-23 14:42:58,CAM-5,VIOLATION
1012,AS83FS6022,Academic Block B,3,65,20,2026-03-23 23:12:58,CAM-8,VIOLATION
1013,ML45SH3466,Academic Block A,2,62,20,2026-03-24 09:12:58,CAM-11,VIOLATION
1014,ML45SH3466,Residential Zone,4,68,15,2026-03-24 05:35:58,CAM-7,VIOLATION
1015,KA26GV1325,Main Gate,1,31,20,2026-03-24 11:06:58,CAM-2,VIOLATION
1016,AS05UA4808,Hospital Road,6,24,20,2026-03-23 21:14:58,CAM-1,VIOLATION
1017,ML97PM4717,Library Junction,7,55,20,2026-03-23 17:54:58,CAM-10,VIOLATION
1018,DL05AZ5766,Main Gate,1,40,20,2026-03-24 01:44:58,CAM-1,VIOLATION
1019,ML45SH3466,Residential Zone,4,43,15,2026-03-24 06:13:58,CAM-11,VIOLATION
1020,DL40VN4049,Academic Block A,2,34,20,2026-03-23 22:49:58,CAM-3,VIOLATION
1021,AS40IU3799,Academic Block A,2,29,20,2026-03-24 08:12:58,CAM-8,VIOLATION
1022,WB69AZ2580,GH-4 Gate,8,13,20,2026-03-24 10:01:58,CAM-7,NORMAL
1023,ML53WF1442,Residential Zone,4,10,15,2026-03-23 13:39:58,CAM-12,NORMAL
1024,KA97LD1716,Sports Complex,5,48,25,2026-03-23 21:48:58,CAM-9,VIOLATION
1025,AS20XH6881,Hospital Road,6,68,20,2026-03-24 09:30:58,CAM-6,VIOLATION
1026,AS15DM4115,GH-4 Gate,8,46,20,2026-03-24 00:30:58,CAM-11,VIOLATION
1027,WB55CZ1211,Hospital Road,6,55,20,2026-03-24 05:57:58,CAM-5,VIOLATION
1028,AS84QL6148,Main Gate,1,51,20,2026-03-24 02:53:58,CAM-5,VIOLATION
1029,ML32GF1928,Hospital Road,6,25,20,2026-03-24 07:02:58,CAM-11,VIOLATION
1030,DL01NF5747,Sports Complex,5,34,25,2026-03-24 08:02:58,CAM-1,VIOLATION
1031,DL32VH5131,Residential Zone,4,65,15,2026-03-24 07:55:58,CAM-10,VIOLATION
1032,DL72HP6499,GH-4 Gate,8,56,20,2026-03-24 09:51:58,CAM-3,VIOLATION
1033,DL40VN4049,Sports Complex,5,39,25,2026-03-24 04:43:58,CAM-5,VIOLATION
1034,AS56EJ1700,Library Junction,7,57,20,2026-03-23 22:12:58,CAM-5,VIOLATION
1035,WB89CN6765,Academic Block A,2,29,20,2026-03-23 14:06:58,CAM-2,VIOLATION
1036,KA05JP7623,Academic Block A,2,59,20,2026-03-24 08:17:58,CAM-1,VIOLATION
1037,WB15EK7276,Academic Block B,3,19,20,2026-03-23 14:42:58,CAM-6,NORMAL
1038,AS38TM4623,Sports Complex,5,23,25,2026-03-24 09:21:58,CAM-4,NORMAL
1039,DL40VN4049,Sports Complex,5,47,25,2026-03-24 03:32:58,CAM-6,VIOLATION
1040,KA17GN7428,Main Gate,1,14,20,2026-03-23 17:59:58,CAM-8,NORMAL
1041,ML88RX4292,Academic Block A,2,19,20,2026-03-24 09:49:58,CAM-6,NORMAL
1042,DL59QR2695,Sports Complex,5,56,25,2026-03-23 22:09:58,CAM-9,VIOLATION
1043,AS85BJ2738,Hospital Road,6,66,20,2026-03-23 15:54:58,CAM-5,VIOLATION
1044,AS38TM4623,Main Gate,1,36,20,2026-03-23 19:19:58,CAM-12,VIOLATION
1045,ML73GV9095,Academic Block B,3,34,20,2026-03-23 19:25:58,CAM-8,VIOLATION
1046,AS05UA4808,Residential Zone,4,42,15,2026-03-23 21:36:58,CAM-11,VIOLATION
1047,WB57OF5240,Hospital Road,6,41,20,2026-03-24 03:03:58,CAM-8,VIOLATION
1048,WB69AZ2580,Residential Zone,4,54,15,2026-03-23 17:09:58,CAM-8,VIOLATION
1049,AS83FS6022,GH-4 Gate,8,54,20,2026-03-24 04:38:58,CAM-11,VIOLATION
1050,DL83RN3192,Academic Block A,2,24,20,2026-03-23 20:40:58,CAM-12,VIOLATION
1051,WB66YQ5291,Sports Complex,5,39,25,2026-03-23 21:32:58,CAM-9,VIOLATION
1052,DL83WU9535,Library Junction,7,51,20,2026-03-24 02:09:58,CAM-9,VIOLATION
1053,AS17HA8384,Residential Zone,4,30,15,2026-03-23 21:31:58,CAM-6,VIOLATION
1054,ML34UE2374,Sports Complex,5,39,25,2026-03-24 00:10:58,CAM-2,VIOLATION
1055,AS38TM4623,GH-4 Gate,8,48,20,2026-03-23 18:06:58,CAM-1,VIOLATION
1056,KA17GN7428,Residential Zone,4,47,15,2026-03-23 12:57:58,CAM-10,VIOLATION
1057,AS27RC7448,Academic Block B,3,54,20,2026-03-24 02:54:58,CAM-3,VIOLATION
1058,AS56EJ1700,Academic Block A,2,24,20,2026-03-24 11:48:58,CAM-9,VIOLATION
1059,DL52IZ2550,Main Gate,1,36,20,2026-03-23 13:52:58,CAM-3,VIOLATION
1060,DL39UK9366,Academic Block A,2,59,20,2026-03-24 03:05:58,CAM-6,VIOLATION
1061,KA48KJ3409,Library Junction,7,40,20,2026-03-23 18:30:58,CAM-12,VIOLATION
1062,DL15VL1668,Academic Block B,3,11,20,2026-03-24 05:26:58,CAM-12,NORMAL
1063,ML72BR1484,Main Gate,1,26,20,2026-03-24 05:15:58,CAM-12,VIOLATION
1064,AS39DD6131,Library Junction,7,34,20,2026-03-24 06:05:58,CAM-5,VIOLATION
1065,WB36BB8849,Academic Block B,3,20,20,2026-03-23 15:34:58,CAM-3,NORMAL
1066,DL59NA4362,Residential Zone,4,55,15,2026-03-23 13:11:58,CAM-8,VIOLATION
1067,AS62CG5474,Library Junction,7,20,20,2026-03-24 11:42:58,CAM-4,NORMAL
1068,DL52IZ2550,GH-4 Gate,8,69,20,2026-03-23 12:40:58,CAM-11,VIOLATION
1069,DL63EZ3326,Main Gate,1,30,20,2026-03-24 11:20:58,CAM-7,VIOLATION
1070,ML97PM4717,Academic Block B,3,57,20,2026-03-23 12:45:58,CAM-3,VIOLATION
1071,WB48UU1369,Hospital Road,6,38,20,2026-03-24 12:18:58,CAM-1,VIOLATION
1072,DL63EZ3326,Library Junction,7,13,20,2026-03-23 19:36:58,CAM-8,NORMAL
1073,AS27RC7448,Academic Block A,2,42,20,2026-03-24 10:49:58,CAM-7,VIOLATION
1074,DL72HP6499,Residential Zone,4,39,15,2026-03-24 03:01:58,CAM-8,VIOLATION
1075,DL08NI4952,Academic Block B,3,20,20,2026-03-23 17:46:58,CAM-12,NORMAL
1076,DL86SZ9423,Hospital Road,6,58,20,2026-03-24 04:44:58,CAM-10,VIOLATION
1077,ML56VE5235,Sports Complex,5,44,25,2026-03-24 04:36:58,CAM-1,VIOLATION
1078,ML66DO3392,Hospital Road,6,39,20,2026-03-23 20:43:58,CAM-12,VIOLATION
1079,DL05AZ5766,Library Junction,7,49,20,2026-03-23 12:39:58,CAM-4,VIOLATION
1080,KA05JP7623,Academic Block A,2,43,20,2026-03-24 11:20:58,CAM-9,VIOLATION
1081,KA67DY2024,Academic Block B,3,18,20,2026-03-23 21:34:58,CAM-10,NORMAL
1082,AS62CG5474,GH-4 Gate,8,35,20,2026-03-24 03:38:58,CAM-9,VIOLATION
1083,ML56VE5235,Academic Block A,2,45,20,2026-03-23 22:43:58,CAM-5,VIOLATION
1084,KA48KJ3409,Academic Block A,2,66,20,2026-03-23 23:18:58,CAM-1,VIOLATION
1085,AS85BJ2738,GH-4 Gate,8,30,20,2026-03-23 12:39:58,CAM-8,VIOLATION
1086,KA30QN3381,Sports Complex,5,37,25,2026-03-24 07:06:58,CAM-12,VIOLATION
1087,DL05AZ5766,Residential Zone,4,42,15,2026-03-24 03:15:58,CAM-3,VIOLATION
1088,WB03IY1586,Residential Zone,4,43,15,2026-03-24 00:47:58,CAM-12,VIOLATION
1089,WB36BB8849,Sports Complex,5,57,25,2026-03-23 21:08:58,CAM-2,VIOLATION
1090,KA72NF7276,Main Gate,1,51,20,2026-03-24 03:37:58,CAM-9,VIOLATION
1091,WB67HF8236,Academic Block A,2,62,20,2026-03-23 20:57:58,CAM-3,VIOLATION
1092,ML73GV9095,Main Gate,1,58,20,2026-03-23 14:40:58,CAM-6,VIOLATION
1093,WB35LG7640,Library Junction,7,64,20,2026-03-23 19:02:58,CAM-11,VIOLATION
1094,AS39DD6131,Academic Block B,3,13,20,2026-03-24 09:04:58,CAM-5,NORMAL
1095,KA30QN3381,Academic Block A,2,18,20,2026-03-23 17:47:58,CAM-9,NORMAL
1096,ML94LG3675,Academic Block B,3,24,20,2026-03-23 23:44:58,CAM-2,VIOLATION
1097,ML94LG3675,Academic Block A,2,33,20,2026-03-24 12:14:58,CAM-3,VIOLATION
1098,ML66DO3392,Main Gate,1,33,20,2026-03-23 19:20:58,CAM-8,VIOLATION
1099,DL83RN3192,Academic Block A,2,26,20,2026-03-23 12:30:58,CAM-3,VIOLATION
1100,DL98TW1231,Hospital Road,6,43,20,2026-03-23 14:53:58,CAM-8,VIOLATION
1101,DL59NA4362,Residential Zone,4,41,15,2026-03-24 09:35:58,CAM-1,VIOLATION
1102,AS34EA9219,GH-4 Gate,8,34,20,2026-03-23 13:49:58,CAM-10,VIOLATION
1103,KA92JX4694,Academic Block B,3,47,20,2026-03-24 09:28:58,CAM-10,VIOLATION
1104,KA91KA4712,Hospital Road,6,43,20,2026-03-24 08:39:58,CAM-7,VIOLATION
1105,ML72BR1484,Academic Block A,2,40,20,2026-03-24 03:10:58,CAM-3,VIOLATION
1106,AS95FF9779,Academic Block A,2,33,20,2026-03-23 15:14:58,CAM-9,VIOLATION
1107,AS85BJ2738,Main Gate,1,19,20,2026-03-23 18:21:58,CAM-12,NORMAL
1108,ML67RX5733,Residential Zone,4,24,15,2026-03-24 05:03:58,CAM-11,VIOLATION
1109,ML66ZK5727,Library Junction,7,38,20,2026-03-24 07:56:58,CAM-2,VIOLATION
1110,ML34UE2374,Academic Block A,2,34,20,2026-03-23 21:47:58,CAM-7,VIOLATION
1111,KA97LD1716,Sports Complex,5,30,25,2026-03-23 15:35:58,CAM-2,VIOLATION
1112,AS38TM4623,Academic Block A,2,57,20,2026-03-24 09:34:58,CAM-3,VIOLATION
1113,ML96SL5034,Sports Complex,5,12,25,2026-03-24 06:49:58,CAM-12,NORMAL
1114,ML88RX4292,Sports Complex,5,15,25,2026-03-24 09:15:58,CAM-10,NORMAL
1115,ML67RX5733,Main Gate,1,54,20,2026-03-24 10:50:58,CAM-7,VIOLATION
1116,AS38TM4623,Main Gate,1,54,20,2026-03-23 14:26:58,CAM-3,VIOLATION
1117,ML94LG3675,GH-4 Gate,8,15,20,2026-03-24 01:33:58,CAM-1,NORMAL
1118,KA30QN3381,Academic Block B,3,67,20,2026-03-23 22:29:58,CAM-9,VIOLATION
1119,ML08KZ2169,Academic Block A,2,33,20,2026-03-24 03:17:58,CAM-3,VIOLATION
1120,ML56BF3812,Residential Zone,4,51,15,2026-03-23 18:19:58,CAM-6,VIOLATION
1121,DL01NF5747,Academic Block B,3,67,20,2026-03-24 12:14:58,CAM-6,VIOLATION
1122,DL86SZ9423,Hospital Road,6,28,20,2026-03-24 07:25:58,CAM-1,VIOLATION
1123,KA16IA3366,Hospital Road,6,41,20,2026-03-23 18:09:58,CAM-4,VIOLATION
1124,ML72BR1484,Academic Block B,3,21,20,2026-03-23 21:28:58,CAM-12,VIOLATION
1125,DL32VH5131,Residential Zone,4,63,15,2026-03-23 23:31:58,CAM-8,VIOLATION
1126,ML53WF1442,GH-4 Gate,8,62,20,2026-03-24 09:13:58,CAM-5,VIOLATION
1127,KA98NI8813,Library Junction,7,59,20,2026-03-24 09:19:58,CAM-1,VIOLATION
1128,ML64JM7237,Academic Block B,3,23,20,2026-03-24 02:04:58,CAM-1,VIOLATION
1129,DL83RN3192,GH-4 Gate,8,54,20,2026-03-24 03:03:58,CAM-9,VIOLATION
1130,KA82OH1461,Academic Block A,2,25,20,2026-03-24 06:15:58,CAM-6,VIOLATION
1131,ML45SH3466,GH-4 Gate,8,69,20,2026-03-23 23:29:58,CAM-9,VIOLATION
1132,WB66YQ5291,Sports Complex,5,30,25,2026-03-24 12:16:58,CAM-3,VIOLATION
1133,WB69AZ2580,Residential Zone,4,68,15,2026-03-24 00:34:58,CAM-1,VIOLATION
1134,KA82OH1461,Academic Block B,3,55,20,2026-03-24 03:26:58,CAM-2,VIOLATION
1135,DL63EZ3326,Academic Block A,2,53,20,2026-03-23 23:53:58,CAM-1,VIOLATION
